SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_LINE_3,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM
100130,United States of America,2601,CAPE COD HOSPITAL,MA,HYANNIS,88 LEWIS B,BAY ROAD,,BARNSTABLE,(508) 771-1800,Acute Care Hospitals,Voluntary non-profit - Private,56108
100131,United States of America,2703,ARBOUR-FULLER HOSPITAL,MA,SOUTH ATTLEBORO,200 MAY ST,TREET,,BRISTOL,(508) 761-8500,Psychiatric,Proprietary,75581
100132,United States of America,2703,STURDY MEMORIAL HOSPITAL,MA,ATTLEBORO,211 PARK S,STREET,,BRISTOL,(508) 222-5200,Acute Care Hospitals,Voluntary non-profit - Other,81406
100133,United States of America,2720,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,MA,FALL RIVER,49 HILLSID,DE STREET,,BRISTOL,(508) 235-7600,Psychiatric,Government - State,46926
100134,United States of America,2720,"SOUTHCOAST HOSPITAL GROUP, INC",MA,FALL RIVER,363 HIGHLA,AND AVENUE,,BRISTOL,(508) 679-3131,Acute Care Hospitals,Voluntary non-profit - Private,61488
100135,United States of America,2721,SAINT ANNE'S HOSPITAL,MA,FALL RIVER,795 MIDDLE,E STREET,,BRISTOL,(508) 674-5600,Acute Care Hospitals,Proprietary,35331
100136,United States of America,2747,SOUTHCOAST BEHAVIORAL HEALTH,MA,DARTMOUTH,581 FAUNCE,E CORNER ROAD,OAD,BRISTOL,(615) 861-6000,Psychiatric,Proprietary,32853
100137,United States of America,2780,MORTON HOSPITAL,MA,TAUNTON,88 WASHING,GTON STREET,T,BRISTOL,(508) 828-7000,Acute Care Hospitals,Proprietary,56185
100138,United States of America,2780,TAUNTON STATE HOSPITAL,MA,TAUNTON,60 HODGES ," AVENUE, BOX 151",OX 151,BRISTOL,(508) 977-3000,Psychiatric,Government - State,65885
100139,United States of America,2840,NEWPORT HOSPITAL,RI,NEWPORT,11 FRIENDS,SHIP STREET,T,NEWPORT,(401) 846-6400,Acute Care Hospitals,Voluntary non-profit - Private,69166
100140,United States of America,2879,SOUTH COUNTY HOSPITAL INC,RI,WAKEFIELD,100 KENYON,N AVE,,WASHINGTON,(401) 782-8020,Acute Care Hospitals,Voluntary non-profit - Private,64911
100141,United States of America,2886,KENT COUNTY MEMORIAL HOSPITAL,RI,WARWICK,455 TOLL G,GATE RD,,KENT,(401) 737-7010,Acute Care Hospitals,Proprietary,82208
100142,United States of America,2891,WESTERLY HOSPITAL,RI,WESTERLY,25 WELLS S,STREET,,WASHINGTON,(401) 596-6000,Acute Care Hospitals,Voluntary non-profit - Private,73846
100143,United States of America,2895,LANDMARK MEDICAL CENTER,RI,WOONSOCKET,115 CASS A,AVENUE,,PROVIDENCE,(401) 769-4100,Acute Care Hospitals,Voluntary non-profit - Private,42607
100144,United States of America,2903,RHODE ISLAND HOSPITAL,RI,PROVIDENCE,593 EDDY S,STREET,,PROVIDENCE,(401) 444-4000,Acute Care Hospitals,Voluntary non-profit - Private,31391
100145,United States of America,2904,OUR LADY OF FATIMA HOSPITAL,RI,NORTH PROVIDENCE,200 HIGH S,SERVICE AVENUE,ENUE,PROVIDENCE,(401) 456-3000,Acute Care Hospitals,Proprietary,32761
100146,United States of America,2905,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,RI,PROVIDENCE,101 DUDLEY,Y STREET,,PROVIDENCE,(401) 274-1100,Acute Care Hospitals,Voluntary non-profit - Private,58904
100147,United States of America,2906,BUTLER HOSPITAL,RI,PROVIDENCE,345 BLACKS,STONE BLVD,,PROVIDENCE,(401) 455-6270,Psychiatric,Voluntary non-profit - Private,23795
100148,United States of America,2906,THE MIRIAM HOSPITAL,RI,PROVIDENCE,164 SUMMIT,T AVENUE,,PROVIDENCE,(401) 793-2500,Acute Care Hospitals,Voluntary non-profit - Private,52092
100149,United States of America,2908,ROGER WILLIAMS MEDICAL CENTER,RI,PROVIDENCE,825 CHALKS,STONE AVENUE,UE,PROVIDENCE,(401) 456-2025,Acute Care Hospitals,Proprietary,37566
100150,United States of America,2915,EMMA PENDLETON BRADLEY HOSPITAL,RI,EAST PROVIDENCE,1011 VETER,RANS MEMORIAL PARKWA,IAL PARKWAY,PROVIDENCE,(401) 432-1000,Psychiatric,Voluntary non-profit - Private,12130
100151,United States of America,3038,PARKLAND MEDICAL CENTER,NH,DERRY,1 PARKLAND,D DRIVE,,ROCKINGHAM,(603) 421-2100,Acute Care Hospitals,Proprietary,92757
100152,United States of America,3060,SOUTHERN NH MEDICAL CENTER,NH,NASHUA,8 PROSPECT,T STREET,,HILLSBOROUGH,(603) 577-2000,Acute Care Hospitals,Voluntary non-profit - Private,90388
100153,United States of America,3060,ST JOSEPH HOSPITAL,NH,NASHUA,172 KINSLE,EY ST,,HILLSBOROUGH,(603) 882-3000,Acute Care Hospitals,Voluntary non-profit - Other,16696
100154,United States of America,3102,CATHOLIC MEDICAL CENTER,NH,MANCHESTER,100 MCGREG,GOR STREET,,HILLSBOROUGH,(603) 668-3545,Acute Care Hospitals,Voluntary non-profit - Private,48036
100155,United States of America,3103,ELLIOT HOSPITAL,NH,MANCHESTER,1 ELLIOT W,WAY,,HILLSBOROUGH,(603) 669-5300,Acute Care Hospitals,Voluntary non-profit - Private,75567
100156,United States of America,3235,FRANKLIN REGIONAL HOSPITAL,NH,FRANKLIN,15 AIKEN A,AVENUE,,MERRIMACK,(603) 934-2060,Critical Access Hospitals,Voluntary non-profit - Private,89294
100157,United States of America,3246,LAKES REGION GENERAL HOSPITAL,NH,LACONIA,80 HIGHLAN,ND ST,,BELKNAP,(603) 524-3211,Acute Care Hospitals,Voluntary non-profit - Private,28664
100158,United States of America,3257,NEW LONDON HOSPITAL,NH,NEW LONDON,273 COUNTY,Y ROAD,,MERRIMACK,(603) 526-2911,Critical Access Hospitals,Voluntary non-profit - Private,87644
100159,United States of America,3264,SPEARE MEMORIAL HOSPITAL,NH,PLYMOUTH,16 HOSPITA,AL ROAD,,GRAFTON,(603) 536-1120,Critical Access Hospitals,Voluntary non-profit - Private,37003
100160,United States of America,3301,CONCORD HOSPITAL,NH,CONCORD,250 PLEASA,ANT ST,,MERRIMACK,(603) 225-2711,Acute Care Hospitals,Voluntary non-profit - Private,84406
100161,United States of America,3301,NEW HAMPSHIRE HOSP-PSYCH UNIT,NH,CONCORD,36 CLINTON,N STREET,,MERRIMACK,(603) 271-5300,Psychiatric,Government - State,74127
100162,United States of America,3431,CHESHIRE MEDICAL CENTER,NH,KEENE,580 COURT , STREET,,CHESHIRE,(603) 354-5400,Acute Care Hospitals,Voluntary non-profit - Private,14392
100163,United States of America,3458,MONADNOCK COMMUNITY HOSPITAL,NH,PETERBOROUGH,452 OLD ST,TREET ROAD,,HILLSBOROUGH,(603) 924-7191,Critical Access Hospitals,Proprietary,91813
100164,United States of America,3561,LITTLETON REGIONAL HEALTHCARE,NH,LITTLETON,600 ST JOH,HNSBURY ROAD,AD,GRAFTON,(603) 444-9000,Critical Access Hospitals,Voluntary non-profit - Private,60436
100165,United States of America,3570,ANDROSCOGGIN VALLEY HOSPITAL,NH,BERLIN,59 PAGE HI,ILL ROAD,,COOS,(603) 752-2200,Critical Access Hospitals,Voluntary non-profit - Private,20707
100166,United States of America,3576,UPPER CONNECTICUT VALLEY HOSPITAL,NH,COLEBROOK,181 CORLIS,SS LANE,,COOS,(603) 237-4971,Critical Access Hospitals,Voluntary non-profit - Private,36436
100167,United States of America,3584,WEEKS MEDICAL CENTER,NH,LANCASTER,173 MIDDLE,E STREET,,COOS,(603) 788-4911,Critical Access Hospitals,Voluntary non-profit - Private,24009
100168,United States of America,3743,VALLEY REGIONAL HOSPITAL,NH,CLAREMONT,243 ELM ST,TREET,,SULLIVAN,(603) 542-7771,Critical Access Hospitals,Voluntary non-profit - Private,48049
100169,United States of America,3756,MARY HITCHCOCK MEMORIAL HOSPITAL,NH,LEBANON,1 MEDICAL , CENTER DRIVE,IVE,GRAFTON,(603) 650-5000,Acute Care Hospitals,Voluntary non-profit - Private,37920
100170,United States of America,3766,ALICE PECK DAY MEMORIAL HOSPITAL,NH,LEBANON,10 ALICE P,PECK DAY DRIVE,RIVE,GRAFTON,(603) 448-3121,Critical Access Hospitals,Voluntary non-profit - Private,11202
100171,United States of America,3785,COTTAGE HOSPITAL,NH,WOODSVILLE,90 SWIFTWA,ATER RD,,GRAFTON,(603) 747-9000,Critical Access Hospitals,Voluntary non-profit - Private,40175
100172,United States of America,3801,PORTSMOUTH REGIONAL HOSPITAL,NH,PORTSMOUTH,333 BORTHW,WICK AVE,,ROCKINGHAM,(603) 436-5110,Acute Care Hospitals,Proprietary,71164
100173,United States of America,3820,WENTWORTH-DOUGLASS HOSPITAL,NH,DOVER,789 CENTRA,AL AVE,,STRAFFORD,(603) 740-2580,Acute Care Hospitals,Voluntary non-profit - Private,57992
100174,United States of America,3833,EXETER HOSPITAL INC,NH,EXETER,5 ALUMNI D,DRIVE,,ROCKINGHAM,(603) 778-7311,Acute Care Hospitals,Voluntary non-profit - Private,78797
100175,United States of America,3841,HAMPSTEAD HOSPITAL,NH,HAMPSTEAD,218 EAST R,ROAD,,ROCKINGHAM,(603) 329-5311,Psychiatric,Proprietary,51659
100176,United States of America,3860,"MEMORIAL HOSPITAL, THE",NH,NORTH CONWAY,3073 WHITE,E MOUNTAIN HIGHWAY, HIGHWAY,CARROLL,(603) 356-5461,Critical Access Hospitals,Voluntary non-profit - Private,11416
100177,United States of America,3867,FRISBIE MEMORIAL HOSPITAL,NH,ROCHESTER,11 WHITEHA,ALL ROAD,,STRAFFORD,(603) 332-5211,Acute Care Hospitals,Voluntary non-profit - Private,30983
100178,United States of America,3894,HUGGINS HOSPITAL,NH,WOLFEBORO,240 SOUTH , MAIN STREET,ET,CARROLL,(603) 569-7500,Critical Access Hospitals,Voluntary non-profit - Private,47633
100179,United States of America,3909,YORK HOSPITAL,ME,YORK,15 HOSPITA,AL DRIVE,,YORK,(207) 363-4321,Acute Care Hospitals,Voluntary non-profit - Private,51583
100180,United States of America,4005,SOUTHERN MAINE HEALTH CARE,ME,BIDDEFORD,1 MEDICAL , CENTER DRIVE,IVE,YORK,(207) 283-7000,Acute Care Hospitals,Voluntary non-profit - Private,26009
100181,United States of America,4009,BRIDGTON HOSPITAL,ME,BRIDGTON,10 HOSPITA,AL DRIVE,,CUMBERLAND,(207) 647-6000,Critical Access Hospitals,Voluntary non-profit - Private,13899
100182,United States of America,4011,MID COAST HOSPITAL,ME,BRUNSWICK,123 MEDICA,AL CENTER DRIVE,DRIVE,CUMBERLAND,(207) 729-0181,Acute Care Hospitals,Voluntary non-profit - Private,14643
100183,United States of America,4092,SPRING HARBOR HOSPITAL,ME,WESTBROOK,123 ANDOVE,ER ROAD,,CUMBERLAND,(207) 761-2200,Psychiatric,Government - Federal,86448
100184,United States of America,4101,NORTHERN LIGHT HEALTH,ME,PORTLAND,144 STATE , STREET,,CUMBERLAND,(207) 879-3000,Acute Care Hospitals,Voluntary non-profit - Church,66946
100185,United States of America,4102,MAINE MEDICAL CENTER,ME,PORTLAND,22 BRAMHAL,LL ST,,CUMBERLAND,(207) 662-0111,Acute Care Hospitals,Voluntary non-profit - Private,93309
100186,United States of America,4240,CENTRAL MAINE MEDICAL CENTER,ME,LEWISTON,300 MAIN S,STREET,,ANDROSCOGGIN,(207) 795-0111,Acute Care Hospitals,Voluntary non-profit - Private,87831
100187,United States of America,4243,ST MARY'S REGIONAL MEDICAL CENTER,ME,LEWISTON,93 CAMPUS , AVENUE - PO BOX 291,PO BOX 291,ANDROSCOGGIN,(207) 777-8100,Acute Care Hospitals,Voluntary non-profit - Private,54520
100188,United States of America,4268,STEPHENS MEMORIAL HOSPITAL,ME,NORWAY,181 MAIN S,STREET,,OXFORD,(207) 743-5933,Critical Access Hospitals,Voluntary non-profit - Private,50553
100189,United States of America,4276,RUMFORD  HOSPITAL,ME,RUMFORD,420 FRANKL,LIN STREET,,OXFORD,(207) 369-1000,Critical Access Hospitals,Proprietary,78803
100190,United States of America,4330,MAINEGENERAL MEDICAL CENTER,ME,AUGUSTA,35 MEDICAL,L CENTER PARKWAY,ARKWAY,KENNEBEC,(207) 626-1000,Acute Care Hospitals,Voluntary non-profit - Other,33847
100191,United States of America,4401,DOROTHEA DIX PSYCHIATRIC CENTER,ME,BANGOR,656 STATE , STREET,,PENOBSCOT,(207) 941-4000,Psychiatric,Government - Local,14842
100192,United States of America,4401,EASTERN MAINE MEDICAL CENTER,ME,BANGOR,PO BOX 404,4,,PENOBSCOT,(207) 973-7000,Acute Care Hospitals,Voluntary non-profit - Private,62363
100193,United States of America,4401,NORTHERN LIGHT ACADIA HOSPITAL,ME,BANGOR,268 STILLW,WATER AVE,,PENOBSCOT,(207) 973-6100,Psychiatric,Voluntary non-profit - Private,35160
100194,United States of America,4401,ST JOSEPH HOSPITAL,ME,BANGOR,360 BROADW,WAY,,PENOBSCOT,(207) 262-1000,Acute Care Hospitals,Voluntary non-profit - Church,40497
100195,United States of America,4426,MAYO REGIONAL HOSPITAL,ME,DOVER FOXCROFT,897 WEST M,MAIN STREET,T,PISCATAQUIS,(207) 564-4251,Critical Access Hospitals,Government - Hospital District or Authority,68428
100196,United States of America,4441,CHARLES A DEAN MEMORIAL HOSPITAL,ME,GREENVILLE,PO BOX 112,29,,PISCATAQUIS,(207) 695-5200,Critical Access Hospitals,Voluntary non-profit - Private,92334
100197,United States of America,4457,PENOBSCOT VALLEY HOSPITAL,ME,LINCOLN,7 TRANSALP,"PINE ROAD, PO BOX 36", PO BOX 368,PENOBSCOT,(207) 794-3321,Critical Access Hospitals,Voluntary non-profit - Private,72847
100198,United States of America,4462,MILLINOCKET REGIONAL HOSPITAL,ME,MILLINOCKET,200 SOMERS,SET STREET,,PENOBSCOT,(207) 723-5161,Critical Access Hospitals,Voluntary non-profit - Private,86847
100199,United States of America,4543,LINCOLN HEALTH,ME,DAMARISCOTTA,35 MILES S,STREET,,LINCOLN,(207) 563-1234,Critical Access Hospitals,Voluntary non-profit - Private,18605
100200,United States of America,4605,NORTHERN LIGHT MAINE COAST HOSPITAL,ME,ELLSWORTH,50 UNION S,STREET,,HANCOCK,(207) 667-5311,Acute Care Hospitals,Voluntary non-profit - Other,65960
100201,United States of America,4609,MOUNT DESERT ISLAND HOSPITAL,ME,BAR HARBOR,10 WAYMAN ," LANE, PO BOX 8",BOX 8,HANCOCK,(207) 288-5081,Critical Access Hospitals,Voluntary non-profit - Private,14122
100202,United States of America,4614,NORTHERN LIGHT BLUE HILL MEMORIAL HOSPITAL,ME,BLUE HILL,57 WATER S,STREET,,HANCOCK,(207) 374-2836,Critical Access Hospitals,Voluntary non-profit - Private,44179
100203,United States of America,4619,CALAIS REGIONAL HOSPITAL,ME,CALAIS,24 HOSPITA,AL LANE,,WASHINGTON,(207) 454-7521,Critical Access Hospitals,Voluntary non-profit - Private,93166
100204,United States of America,4654,DOWN EAST COMMUNITY HOSPITAL,ME,MACHIAS,11 HOSPITA,AL DRIVE,,WASHINGTON,(207) 255-3356,Critical Access Hospitals,Voluntary non-profit - Private,86028
100205,United States of America,4730,HOULTON REGIONAL HOSPITAL,ME,HOULTON,20 HARTFOR,RD STREET,,AROOSTOOK,(207) 532-2900,Critical Access Hospitals,Voluntary non-profit - Private,16813
100206,United States of America,4736,CARY MEDICAL CENTER,ME,CARIBOU,163 VAN BU,"UREN RD, SUITE 1",UITE 1,AROOSTOOK,(207) 498-3111,Acute Care Hospitals,Government - Local,45988
100207,United States of America,4743,NORTHERN MAINE MEDICAL CENTER,ME,FORT KENT,194 E MAIN,N STREET,,AROOSTOOK,(207) 834-3195,Acute Care Hospitals,Voluntary non-profit - Private,16307
100208,United States of America,4769,NORTHERN LIGHT A R GOULD HOSPITAL,ME,PRESQUE ISLE,PO BOX 151,1,,AROOSTOOK,(207) 768-4000,Acute Care Hospitals,Voluntary non-profit - Private,62707
100209,United States of America,4856,PENOBSCOT BAY MEDICAL CENTER,ME,ROCKPORT,6 GLEN COV,VE DRIVE,,KNOX,(207) 921-8000,Acute Care Hospitals,Voluntary non-profit - Private,88443
100210,United States of America,4901,NORTHERN LIGHT INLAND HOSPITAL,ME,WATERVILLE,200 KENNED,DY MEMORIAL DRIVE,L DRIVE,KENNEBEC,(207) 861-3000,Acute Care Hospitals,Proprietary,36712
100211,United States of America,4915,WALDO COUNTY GENERAL HOSPITAL,ME,BELFAST,118 NORTHP,PORT AVE,,WALDO,(207) 338-2500,Critical Access Hospitals,Voluntary non-profit - Private,77906
100212,United States of America,4938,FRANKLIN MEMORIAL HOSPITAL,ME,FARMINGTON,111 FRANKL,LIN HEALTH COMMONS, COMMONS,FRANKLIN,(207) 778-6031,Acute Care Hospitals,Voluntary non-profit - Private,11437
100213,United States of America,4967,SEBASTICOOK VALLEY HEALTH,ME,PITTSFIELD,447 NORTH , MAIN STREET,ET,SOMERSET,(207) 487-5141,Critical Access Hospitals,Voluntary non-profit - Private,86195
100214,United States of America,4976,REDINGTON FAIRVIEW GENERAL HOSPITAL,ME,SKOWHEGAN,46 FAIRVIE,EW AVE   PO BOX 468,O BOX 468,SOMERSET,(207) 474-5121,Critical Access Hospitals,Proprietary,43556
100215,United States of America,5060,GIFFORD MEDICAL CENTER,VT,RANDOLPH,44 SOUTH M,MAIN STREET,T,ORANGE,(802) 728-4441,Critical Access Hospitals,Voluntary non-profit - Private,30052
100216,United States of America,5089,MT ASCUTNEY HOSPITAL,VT,WINDSOR,289 COUNTY,Y ROAD,,WINDSOR,(802) 674-6711,Critical Access Hospitals,Voluntary non-profit - Private,93414
100217,United States of America,5156,SPRINGFIELD HOSPITAL,VT,SPRINGFIELD,PO BOX 200,03,,WINDSOR,(802) 885-2151,Critical Access Hospitals,Voluntary non-profit - Private,66232
100218,United States of America,5201,SOUTHWESTERN VERMONT MEDICAL CENTER,VT,BENNINGTON,100 HOSPIT,TAL DRIVE,,BENNINGTON,(802) 442-6361,Acute Care Hospitals,Voluntary non-profit - Private,63964
100219,United States of America,5301,BRATTLEBORO MEMORIAL HOSPITAL,VT,BRATTLEBORO,17 BELMONT,T AVE,,WINDHAM,(802) 257-0341,Acute Care Hospitals,Voluntary non-profit - Private,42677
100220,United States of America,5301,BRATTLEBORO RETREAT,VT,BRATTLEBORO,ANNA MARSH,H LANE PO BOX 803,BOX 803,WINDHAM,(802) 257-7785,Psychiatric,Voluntary non-profit - Private,63184
100221,United States of America,5353,GRACE COTTAGE HOSPITAL,VT,TOWNSHEND,PO BOX 216,6,,WINDHAM,(802) 365-7920,Critical Access Hospitals,Voluntary non-profit - Private,92361
100222,United States of America,5401,UNIVERSITY OF VERMONT MEDICAL CENTER,VT,BURLINGTON,111 COLCHE,ESTER AVE,,CHITTENDEN,(802) 847-0000,Acute Care Hospitals,Voluntary non-profit - Other,44327
100223,United States of America,5478,NORTHWESTERN MEDICAL CENTER INC,VT,SAINT ALBANS,133 FAIRFI,IELD STREET,T,FRANKLIN,(802) 524-5911,Acute Care Hospitals,Voluntary non-profit - Other,67617
100224,United States of America,5602,VERMONT PSYCHIATRIC CARE HOSPITAL,VT,BERLIN,350 FISHER,R ROAD,,WASHINGTON,(802) 888-6770,Psychiatric,Government - State,68287
100225,United States of America,5641,CENTRAL VERMONT MEDICAL CENTER,VT,BARRE,BOX 547,,,WASHINGTON,(802) 371-4100,Acute Care Hospitals,Voluntary non-profit - Private,13060
100226,United States of America,5661,COPLEY HOSPITAL,VT,MORRISVILLE,528 WASHIN,NGTON HIGHWAY,WAY,LAMOILLE,(802) 888-4231,Critical Access Hospitals,Voluntary non-profit - Private,83229
100227,United States of America,5701,RUTLAND REGIONAL MEDICAL CENTER,VT,RUTLAND,160 ALLEN , ST,,RUTLAND,(802) 775-7111,Acute Care Hospitals,Voluntary non-profit - Private,60441
100228,United States of America,5753,"PORTER HOSPITAL, INC",VT,MIDDLEBURY,115 PORTER,R DRIVE,,ADDISON,(802) 388-4701,Critical Access Hospitals,Voluntary non-profit - Private,88440
100229,United States of America,5819,NORTHEASTERN VERMONT REGIONAL HOSPITAL,VT,SAINT JOHNSBURY,1315 HOSPI,ITAL DRIVE,,CALEDONIA,(802) 748-7400,Critical Access Hospitals,Voluntary non-profit - Private,94013
100230,United States of America,5855,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,VT,NEWPORT,189 PROUTY,Y DRIVE,,ORLEANS,(802) 334-7331,Critical Access Hospitals,Voluntary non-profit - Private,30024
100231,United States of America,6010,BRISTOL HOSPITAL,CT,BRISTOL,BREWSTER R,RD,,HARTFORD,(860) 585-3000,Acute Care Hospitals,Voluntary non-profit - Private,83291
100232,United States of America,6032,JOHN DEMPSEY HOSPITAL,CT,FARMINGTON,263 FARMIN,NGTON AVE,,HARTFORD,(860) 679-1145,Acute Care Hospitals,Government - Local,28547
100233,United States of America,6040,MANCHESTER MEMORIAL HOSPITAL,CT,MANCHESTER,71 HAYNES , ST,,HARTFORD,(860) 647-4780,Acute Care Hospitals,Proprietary,85996
100234,United States of America,6050,"HOSPITAL OF CENTRAL CONNECTICUT, THE",CT,NEW BRITAIN,100 GRAND , STREET,,HARTFORD,(860) 224-5011,Acute Care Hospitals,Voluntary non-profit - Other,66949
100235,United States of America,6066,ROCKVILLE GENERAL HOSPITAL,CT,ROCKVILLE,31 UNION S,ST,,TOLLAND,(860) 872-5160,Acute Care Hospitals,Proprietary,16517
100236,United States of America,6069,SHARON HOSPITAL,CT,SHARON,50 HOSPITA,AL HILL ROAD,AD,LITCHFIELD,(860) 364-4228,Acute Care Hospitals,Proprietary,78002
100237,United States of America,6076,JOHNSON MEMORIAL HOSPITAL,CT,STAFFORD SPRINGS,201 CHESTN,NUT HILL ROAD,OAD,TOLLAND,(860) 684-4251,Acute Care Hospitals,Voluntary non-profit - Private,93765
100238,United States of America,6102,HARTFORD HOSPITAL,CT,HARTFORD,80 SEYMOUR,R STREET,,HARTFORD,(860) 545-5000,Acute Care Hospitals,Voluntary non-profit - Private,89428
100239,United States of America,6105,ST FRANCIS HOSPITAL & MEDICAL CENTER,CT,HARTFORD,114 WOODLA,AND STREET,,HARTFORD,(860) 714-4000,Acute Care Hospitals,Voluntary non-profit - Church,73118
100240,United States of America,6106,CONNECTICUT CHILDRENS MEDICAL CENTER,CT,HARTFORD,282 WASHIN,NGTON STREET,ET,HARTFORD,(860) 545-9000,Childrens,Voluntary non-profit - Private,72196
100241,United States of America,6117,HEBREW HOME AND HOSPITAL INC,CT,WEST HARTFORD,1 ABRAHMS , BOULEVARD,,HARTFORD,(860) 523-3800,Acute Care Hospitals,Voluntary non-profit - Private,46458
100242,United States of America,6226,WINDHAM COMM MEM HOSP & HATCH HOSP,CT,WILLIMANTIC,112 MANSFI,IELD AVENUE,E,WINDHAM,(860) 456-9116,Acute Care Hospitals,Voluntary non-profit - Private,41188
100243,United States of America,6250,NATCHAUG HOSPITAL,CT,MANSFIELD CENTER,189 STORRS,S RD,,TOLLAND,(860) 456-1311,Psychiatric,Voluntary non-profit - Private,66220
100244,United States of America,6260,DAY KIMBALL HOSPITAL,CT,PUTNAM,320 POMFRE,ET STREET,,WINDHAM,(860) 928-6541,Acute Care Hospitals,Voluntary non-profit - Private,33496
100245,United States of America,6320,LAWRENCE & MEMORIAL HOSPITAL,CT,NEW LONDON,365 MONTAU,UK AVE,,NEW LONDON,(860) 442-0711,Acute Care Hospitals,Voluntary non-profit - Private,78281
100246,United States of America,6360,WILLIAM W BACKUS HOSPITAL,CT,NORWICH,326 WASHIN,NGTON ST,,NEW LONDON,(860) 889-8331,Acute Care Hospitals,Voluntary non-profit - Other,14264
100247,United States of America,6405,"CONNECTICUT HOSPICE INC,THE",CT,BRANFORD,100 DOUBLE,E BEACH ROAD,AD,NEW HAVEN,(203) 315-7500,Acute Care Hospitals,Voluntary non-profit - Private,33759
100248,United States of America,6418,GRIFFIN HOSPITAL,CT,DERBY,130 DIVISI,ION ST,,NEW HAVEN,(203) 732-7500,Acute Care Hospitals,Voluntary non-profit - Other,75270
100249,United States of America,6450,MIDSTATE MEDICAL CENTER,CT,MERIDEN,435 LEWIS , AVENUE,,NEW HAVEN,(203) 694-8200,Acute Care Hospitals,Voluntary non-profit - Private,60127
100250,United States of America,6457,ALBERT J SOLNIT CHILDREN'S CENTER - SOUTH CAMPUS,CT,MIDDLETOWN,915 RIVER , ROAD,,MIDDLESEX,(860) 704-4090,Psychiatric,Government - State,70902
